Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2002,II,Aloe ferox,,Liliales,Liliaceae,Aloe,GB,ZA,,,1,live,,P,A
2002,II,Aloe harlana,,Liliales,Liliaceae,Aloe,GB,US,,10,,live,,T,A
2002,II,Aloe imalotensis,,Liliales,Liliaceae,Aloe,GB,CH,,,50,live,,,A
2002,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,GB,ZA,,5,,live,,E,A
2002,II,Aloe marlothii,,Liliales,Liliaceae,Aloe,GB,ZA,,,5,live,,G,A
2002,II,Aloe modesta,,Liliales,Liliaceae,Aloe,GB,XX,,118,,live,,,I
2002,II,Aloe petrophila,,Liliales,Liliaceae,Aloe,GB,US,,4,,live,,T,A
2002,II,Aloe schomeri,,Liliales,Liliaceae,Aloe,GB,CH,,50,,live,,T,A
2002,II,Aloe schomeri,,Liliales,Liliaceae,Aloe,GB,CH,,,50,live,,,A
2002,II,Aloe tenuior,,Liliales,Liliaceae,Aloe,GB,ZA,,3,,live,,E,A
2002,II,Aloe tenuior,,Liliales,Liliaceae,Aloe,GB,ZA,,,3,live,,G,A
2002,II,Aloe thraskii,,Liliales,Liliaceae,Aloe,GB,ZA,,3,,live,,E,A
2002,II,Aloe thraskii,,Liliales,Liliaceae,Aloe,GB,ZA,,,3,live,,G,A
2002,II,Aloe trachyticola,,Liliales,Liliaceae,Aloe,GB,CH,,15,,live,,T,A
2002,II,Aloe trachyticola,,Liliales,Liliaceae,Aloe,GB,CH,,,15,live,,,A
2002,II,Chalcopsitta cardinalis,Aves,Psittaciformes,Loriidae,Chalcopsitta,GB,ZW,,2,2,live,,T,C
2002,II,Chalcopsitta sintillata,Aves,Psittaciformes,Loriidae,Chalcopsitta,GB,ZW,,4,2,live,,T,C
2002,II,Eos rubra,Aves,Psittaciformes,Loriidae,Eos,GB,ZW,,2,1,live,,T,C
2002,II,Glossopsitta concinna,Aves,Psittaciformes,Loriidae,Glossopsitta,GB,NZ,,,2,live,,P,C
2002,II,Lorius chlorocercus,Aves,Psittaciformes,Loriidae,Lorius,GB,ZW,,4,2,live,,T,C
2002,II,Lorius garrulus,Aves,Psittaciformes,Loriidae,Lorius,GB,ZW,,6,3,live,,T,C
2002,II,Lorius lory,Aves,Psittaciformes,Loriidae,Lorius,GB,ZW,,6,5,live,,T,C
2002,II,Trichoglossus chlorolepidotus,Aves,Psittaciformes,Loriidae,Trichoglossus,GB,NZ,,,2,live,,P,C
2002,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GB,NZ,,1,4,live,,P,C
2002,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GB,US,,1,,live,,P,F
2002,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GB,ZA,,2,2,live,,P,C
2002,II,Trichoglossus haematodus,Aves,Psittaciformes,Loriidae,Trichoglossus,GB,ZW,,26,28,live,,T,C
2002,II,Mantella spp.,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,100,live,,T,W
2002,II,Mantella aurantiaca,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,300,live,,T,W
2002,II,Mantella betsileo,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,150,live,,T,W
2002,II,Mantella crocea,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,100,live,,T,W
2002,II,Mantella laevigata,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,150,live,,T,W
2002,II,Mantella madagascariensis,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,100,live,,T,W
2002,II,Mantella pulchra,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,50,live,,T,W
2002,II,Mantella viridis,Amphibia,Anura,Mantellidae,Mantella,GB,MG,,,100,live,,T,W
2002,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GB,FJ,,262,177,live,,T,W
2002,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GB,MH,,6,,raw corals,,,I
2002,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GB,MH,,6,,live,,T,W
2002,II,Hydnophora spp.,Anthozoa,Scleractinia,Merulinidae,Hydnophora,GB,SB,,108,,live,,T,W
